# index, s_values, normalised s_values, cumulative energy 
513,0.00663186,3.92288e-05,      0.9999998679
514,0.00657196,3.88744e-05,      0.9999998693
515,0.0065563,3.87818e-05,      0.9999998706
516,0.00650438,3.84747e-05,      0.9999998719
517,0.00648309,3.83488e-05,      0.9999998732
518,0.00642256,3.79907e-05,      0.9999998744
519,0.00638323,3.77581e-05,      0.9999998757
520,0.00634795,3.75493e-05,      0.9999998769
521,0.00633664,3.74824e-05,      0.9999998782
522,0.00625206,3.69822e-05,      0.9999998794
523,0.00622419,3.68173e-05,      0.9999998805
524,0.00619282,3.66318e-05,      0.9999998817
525,0.00616937,3.6493e-05,      0.9999998829
526,0.00612538,3.62328e-05,       0.999999884
527,0.00608204,3.59765e-05,      0.9999998852
528,0.00607519,3.59359e-05,      0.9999998863
529,0.00600496,3.55205e-05,      0.9999998874
530,0.00599389,3.54551e-05,      0.9999998885
531,0.005973,3.53314e-05,      0.9999998896
532,0.00594526,3.51674e-05,      0.9999998907
533,0.00588187,3.47924e-05,      0.9999998917
534,0.00586553,3.46957e-05,      0.9999998928
535,0.00584382,3.45673e-05,      0.9999998938
536,0.00583084,3.44906e-05,      0.9999998949
537,0.00577831,3.41798e-05,      0.9999998959
538,0.00574902,3.40066e-05,      0.9999998969
539,0.00572691,3.38758e-05,      0.9999998979
540,0.00568018,3.35994e-05,      0.9999998989
541,0.00564899,3.34149e-05,      0.9999998999
542,0.00562857,3.32941e-05,      0.9999999009
543,0.00559635,3.31035e-05,      0.9999999018
544,0.00554966,3.28273e-05,      0.9999999028
545,0.00551952,3.2649e-05,      0.9999999037
546,0.00550045,3.25362e-05,      0.9999999046
547,0.00548786,3.24618e-05,      0.9999999056
548,0.00545612,3.2274e-05,      0.9999999065
549,0.00544819,3.22271e-05,      0.9999999074
550,0.00543724,3.21623e-05,      0.9999999083
551,0.005357,3.16877e-05,      0.9999999092
552,0.00533101,3.1534e-05,        0.99999991
553,0.00532401,3.14926e-05,      0.9999999109
554,0.00530312,3.1369e-05,      0.9999999118
555,0.0052751,3.12032e-05,      0.9999999126
556,0.00522786,3.09238e-05,      0.9999999135
557,0.0052153,3.08495e-05,      0.9999999143
558,0.00519909,3.07536e-05,      0.9999999151
559,0.00518749,3.0685e-05,      0.9999999159
560,0.00517272,3.05977e-05,      0.9999999168
561,0.00512262,3.03013e-05,      0.9999999176
562,0.00509962,3.01652e-05,      0.9999999184
563,0.0050546,2.98989e-05,      0.9999999191
564,0.00505078,2.98763e-05,      0.9999999199
565,0.00500919,2.96303e-05,      0.9999999207
566,0.00497279,2.9415e-05,      0.9999999215
567,0.00495408,2.93044e-05,      0.9999999222
568,0.00492129,2.91104e-05,       0.999999923
569,0.00489819,2.89737e-05,      0.9999999237
570,0.00485556,2.87216e-05,      0.9999999244
571,0.0048523,2.87023e-05,      0.9999999251
572,0.00482028,2.85129e-05,      0.9999999258
573,0.00479822,2.83824e-05,      0.9999999266
574,0.00477466,2.8243e-05,      0.9999999273
575,0.00472958,2.79764e-05,      0.9999999279
576,0.00471791,2.79074e-05,      0.9999999286
577,0.00469785,2.77887e-05,      0.9999999293
578,0.00469152,2.77512e-05,        0.99999993
579,0.00467226,2.76373e-05,      0.9999999306
580,0.00462498,2.73577e-05,      0.9999999313
581,0.0046028,2.72265e-05,      0.9999999319
582,0.00458281,2.71082e-05,      0.9999999326
583,0.00457344,2.70528e-05,      0.9999999332
584,0.0045411,2.68615e-05,      0.9999999339
585,0.00448914,2.65541e-05,      0.9999999345
586,0.00447862,2.64919e-05,      0.9999999351
587,0.00445182,2.63334e-05,      0.9999999357
588,0.0044366,2.62434e-05,      0.9999999363
589,0.00441569,2.61197e-05,      0.9999999369
590,0.00439339,2.59878e-05,      0.9999999375
591,0.00437797,2.58965e-05,      0.9999999381
592,0.00436877,2.58422e-05,      0.9999999387
593,0.00432847,2.56038e-05,      0.9999999392
594,0.00431732,2.55378e-05,      0.9999999398
595,0.00429942,2.54319e-05,      0.9999999404
596,0.00428738,2.53607e-05,      0.9999999409
597,0.00426629,2.52359e-05,      0.9999999415
598,0.00423863,2.50724e-05,      0.9999999421
